sophokle1v3soph_0007.png,14101,"{}",9,0,"{""name"":""rect"",""x"":1438,""y"":2624,""width"":240,""height"":52}","{""text"":""undefined""}"
sophokle1v3soph_0007.png,14101,"{}",9,1,"{""name"":""rect"",""x"":878,""y"":1751,""width"":610,""height"":99}","{""text"":""undefined""}"
sophokle1v3soph_0007.png,14101,"{}",9,2,"{""name"":""rect"",""x"":435,""y"":1749,""width"":325,""height"":99}","{""text"":""undefined""}"
sophokle1v3soph_0007.png,14101,"{}",9,3,"{""name"":""rect"",""x"":348,""y"":1517,""width"":623,""height"":98}","{""text"":""undefined""}"
sophokle1v3soph_0007.png,14101,"{}",9,4,"{""name"":""rect"",""x"":1090,""y"":1516,""width"":488,""height"":100}","{""text"":""undefined""}"
sophokle1v3soph_0007.png,14101,"{}",9,5,"{""name"":""rect"",""x"":517,""y"":1284,""width"":397,""height"":98}","{""text"":""undefined""}"
sophokle1v3soph_0007.png,14101,"{}",9,6,"{""name"":""rect"",""x"":1001,""y"":1282,""width"":414,""height"":99}","{""text"":""undefined""}"
sophokle1v3soph_0007.png,14101,"{}",9,7,"{""name"":""rect"",""x"":918,""y"":933,""width"":563,""height"":61}","{""text"":""undefined""}"
sophokle1v3soph_0007.png,14101,"{}",9,8,"{""name"":""rect"",""x"":449,""y"":932,""width"":387,""height"":60}","{""text"":""undefined""}"
sophokle1v3soph_0009.png,102680,"{}",2,0,"{""name"":""rect"",""x"":129,""y"":966,""width"":1799,""height"":2440}","{""text"":""preface""}"
sophokle1v3soph_0009.png,102680,"{}",2,1,"{""name"":""rect"",""x"":132,""y"":680,""width"":1789,""height"":83}","{""text"":""running_header""}"
sophokle1v3soph_0010.png,123498,"{}",3,0,"{""name"":""rect"",""x"":159,""y"":339,""width"":1786,""height"":2967}","{""text"":""preface""}"
sophokle1v3soph_0010.png,123498,"{}",3,1,"{""name"":""rect"",""x"":144,""y"":218,""width"":77,""height"":67}","{""text"":""page_number""}"
sophokle1v3soph_0010.png,123498,"{}",3,2,"{""name"":""rect"",""x"":907,""y"":210,""width"":290,""height"":42}","{""text"":""running_header""}"
sophokle1v3soph_0011.png,127949,"{}",3,0,"{""name"":""rect"",""x"":145,""y"":379,""width"":1803,""height"":2986}","{""text"":""preface""}"
sophokle1v3soph_0011.png,127949,"{}",3,1,"{""name"":""rect"",""x"":1864,""y"":240,""width"":80,""height"":50}","{""text"":""page_number""}"
sophokle1v3soph_0011.png,127949,"{}",3,2,"{""name"":""rect"",""x"":708,""y"":249,""width"":678,""height"":44}","{""text"":""title""}"
sophokle1v3soph_0012.png,107169,"{}",8,0,"{""name"":""rect"",""x"":1926,""y"":3400,""width"":29,""height"":41}","{""text"":""undefined""}"
sophokle1v3soph_0012.png,107169,"{}",8,1,"{""name"":""rect"",""x"":1518,""y"":3153,""width"":42,""height"":57}","{""text"":""other""}"
sophokle1v3soph_0012.png,107169,"{}",8,2,"{""name"":""rect"",""x"":1757,""y"":3152,""width"":65,""height"":59}","{""text"":""other""}"
sophokle1v3soph_0012.png,107169,"{}",8,3,"{""name"":""rect"",""x"":1623,""y"":3151,""width"":70,""height"":67}","{""text"":""other""}"
sophokle1v3soph_0012.png,107169,"{}",8,4,"{""name"":""rect"",""x"":326,""y"":2954,""width"":767,""height"":50}","{""text"":""other""}"
sophokle1v3soph_0012.png,107169,"{}",8,5,"{""name"":""rect"",""x"":195,""y"":367,""width"":1793,""height"":2526}","{""text"":""preface""}"
sophokle1v3soph_0012.png,107169,"{}",8,6,"{""name"":""rect"",""x"":195,""y"":248,""width"":87,""height"":33}","{""text"":""page_number""}"
sophokle1v3soph_0012.png,107169,"{}",8,7,"{""name"":""rect"",""x"":595,""y"":237,""width"":984,""height"":47}","{""text"":""title""}"
sophokle1v3soph_0013.png,108264,"{}",3,0,"{""name"":""rect"",""x"":117,""y"":902,""width"":1804,""height"":2440}","{""text"":""preface""}"
