bsb10234118_0009.png,32843,"{}",6,0,"{""name"":""rect"",""x"":538,""y"":2170,""width"":409,""height"":281}","{""text"":""other""}"
bsb10234118_0009.png,32843,"{}",6,1,"{""name"":""rect"",""x"":1152,""y"":1412,""width"":93,""height"":37}","{""text"":""undefined""}"
bsb10234118_0009.png,32843,"{}",6,2,"{""name"":""rect"",""x"":113,""y"":1031,""width"":1186,""height"":1125}","{""text"":""preface""}"
bsb10234118_0009.png,32843,"{}",6,3,"{""name"":""rect"",""x"":598,""y"":861,""width"":209,""height"":8}","{""text"":""undefined""}"
bsb10234118_0009.png,32843,"{}",6,4,"{""name"":""rect"",""x"":411,""y"":713,""width"":572,""height"":57}","{""text"":""title""}"
bsb10234118_0009.png,32843,"{}",6,5,"{""name"":""rect"",""x"":206,""y"":197,""width"":928,""height"":17}","{""text"":""undefined""}"
bsb10234118_0010.png,47959,"{}",8,0,"{""name"":""rect"",""x"":1193,""y"":1495,""width"":125,""height"":50}","{""text"":""undefined""}"
bsb10234118_0010.png,47959,"{}",8,1,"{""name"":""rect"",""x"":1496,""y"":853,""width"":12,""height"":1324}","{""text"":""undefined""}"
bsb10234118_0010.png,47959,"{}",8,2,"{""name"":""rect"",""x"":219,""y"":816,""width"":81,""height"":36}","{""text"":""undefined""}"
bsb10234118_0010.png,47959,"{}",8,3,"{""name"":""rect"",""x"":1498,""y"":528,""width"":5,""height"":20}","{""text"":""undefined""}"
bsb10234118_0010.png,47959,"{}",8,4,"{""name"":""rect"",""x"":217,""y"":283,""width"":1106,""height"":1855}","{""text"":""preface""}"
bsb10234118_0010.png,47959,"{}",8,5,"{""name"":""rect"",""x"":1501,""y"":225,""width"":4,""height"":24}","{""text"":""undefined""}"
bsb10234118_0010.png,47959,"{}",8,6,"{""name"":""rect"",""x"":215,""y"":199,""width"":50,""height"":33}","{""text"":""page_number""}"
bsb10234118_0010.png,47959,"{}",8,7,"{""name"":""rect"",""x"":8,""y"":3,""width"":8,""height"":2341}","{""text"":""undefined""}"
bsb10234118_0011.png,50930,"{}",3,0,"{""name"":""rect"",""x"":140,""y"":279,""width"":1128,""height"":1898}","{""text"":""preface""}"
bsb10234118_0011.png,50930,"{}",3,1,"{""name"":""rect"",""x"":1177,""y"":197,""width"":65,""height"":33}","{""text"":""page_number""}"
bsb10234118_0011.png,50930,"{}",3,2,"{""name"":""rect"",""x"":974,""y"":32,""width"":20,""height"":5}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,0,"{""name"":""rect"",""x"":8,""y"":2038,""width"":14,""height"":356}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,1,"{""name"":""rect"",""x"":1493,""y"":1865,""width"":21,""height"":288}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,2,"{""name"":""rect"",""x"":1493,""y"":1754,""width"":21,""height"":14}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,3,"{""name"":""rect"",""x"":1493,""y"":1647,""width"":18,""height"":46}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,4,"{""name"":""rect"",""x"":1494,""y"":1506,""width"":20,""height"":103}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,5,"{""name"":""rect"",""x"":1495,""y"":1418,""width"":18,""height"":38}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,6,"{""name"":""rect"",""x"":1495,""y"":1354,""width"":19,""height"":25}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,7,"{""name"":""rect"",""x"":1497,""y"":1264,""width"":17,""height"":39}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,8,"{""name"":""rect"",""x"":1497,""y"":1197,""width"":17,""height"":29}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,9,"{""name"":""rect"",""x"":1497,""y"":1111,""width"":17,""height"":38}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,10,"{""name"":""rect"",""x"":1497,""y"":974,""width"":17,""height"":100}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,11,"{""name"":""rect"",""x"":1233,""y"":958,""width"":95,""height"":31}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,12,"{""name"":""rect"",""x"":1497,""y"":897,""width"":17,""height"":23}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,13,"{""name"":""rect"",""x"":1497,""y"":807,""width"":17,""height"":36}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,14,"{""name"":""rect"",""x"":1499,""y"":654,""width"":15,""height"":35}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,15,"{""name"":""rect"",""x"":1499,""y"":518,""width"":15,""height"":18}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,16,"{""name"":""rect"",""x"":1499,""y"":425,""width"":7,""height"":34}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,17,"{""name"":""rect"",""x"":1500,""y"":285,""width"":14,""height"":21}","{""text"":""undefined""}"
bsb10234118_0012.png,47904,"{}",20,18,"{""name"":""rect"",""x"":188,""y"":269,""width"":1155,""height"":1870}","{""text"":""preface""}"
bsb10234118_0012.png,47904,"{}",20,19,"{""name"":""rect"",""x"":226,""y"":185,""width"":79,""height"":34}","{""text"":""page_number""}"
bsb10234118_0013.png,48451,"{}",9,0,"{""name"":""rect"",""x"":194,""y"":2352,""width"":20,""height"":9}","{""text"":""undefined""}"
bsb10234118_0013.png,48451,"{}",9,1,"{""name"":""rect"",""x"":945,""y"":2158,""width"":21,""height"":21}","{""text"":""undefined""}"
bsb10234118_0013.png,48451,"{}",9,2,"{""name"":""rect"",""x"":1433,""y"":2014,""width"":4,""height"":320}","{""text"":""undefined""}"
bsb10234118_0013.png,48451,"{}",9,3,"{""name"":""rect"",""x"":2,""y"":1881,""width"":19,""height"":554}","{""text"":""undefined""}"
bsb10234118_0013.png,48451,"{}",9,4,"{""name"":""rect"",""x"":95,""y"":1800,""width"":1098,""height"":344}","{""text"":""footnote""}"
bsb10234118_0013.png,48451,"{}",9,5,"{""name"":""rect"",""x"":97,""y"":1741,""width"":208,""height"":10}","{""text"":""undefined""}"
bsb10234118_0013.png,48451,"{}",9,6,"{""name"":""rect"",""x"":1270,""y"":1163,""width"":13,""height"":14}","{""text"":""undefined""}"
bsb10234118_0013.png,48451,"{}",9,7,"{""name"":""rect"",""x"":101,""y"":271,""width"":1106,""height"":1424}","{""text"":""preface""}"
