sophoclesplaysa05campgoog_0014.png,129430,"{}",4,0,"{""name"":""rect"",""x"":311,""y"":3687,""width"":2409,""height"":840}","{""text"":""footnote""}"
sophoclesplaysa05campgoog_0014.png,129430,"{}",4,1,"{""name"":""rect"",""x"":299,""y"":1759,""width"":2425,""height"":1838}","{""text"":""introduction""}"
sophoclesplaysa05campgoog_0014.png,129430,"{}",4,2,"{""name"":""rect"",""x"":1045,""y"":1327,""width"":952,""height"":88}","{""text"":""title""}"
sophoclesplaysa05campgoog_0014.png,129430,"{}",4,3,"{""name"":""rect"",""x"":2739,""y"":2739,""width"":280,""height"":276}","{""text"":""printed_marginalia""}"
sophoclesplaysa05campgoog_0022.png,190775,"{}",5,0,"{""name"":""rect"",""x"":1538,""y"":4978,""width"":95,""height"":7}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0022.png,190775,"{}",5,1,"{""name"":""rect"",""x"":307,""y"":3146,""width"":2419,""height"":1378}","{""text"":""footnote""}"
sophoclesplaysa05campgoog_0022.png,190775,"{}",5,2,"{""name"":""rect"",""x"":300,""y"":552,""width"":2414,""height"":2463}","{""text"":""introduction""}"
sophoclesplaysa05campgoog_0022.png,190775,"{}",5,3,"{""name"":""rect"",""x"":2611,""y"":372,""width"":130,""height"":105}","{""text"":""page_number""}"
sophoclesplaysa05campgoog_0022.png,190775,"{}",5,4,"{""name"":""rect"",""x"":1121,""y"":397,""width"":777,""height"":65}","{""text"":""title""}"
sophoclesplaysa05campgoog_0035.png,177313,"{}",6,0,"{""name"":""rect"",""x"":696,""y"":4960,""width"":63,""height"":23}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0035.png,177313,"{}",6,1,"{""name"":""rect"",""x"":617,""y"":4399,""width"":2024,""height"":76}","{""text"":""footnote""}"
sophoclesplaysa05campgoog_0035.png,177313,"{}",6,2,"{""name"":""rect"",""x"":97,""y"":1977,""width"":259,""height"":195}","{""text"":""printed_marginalia""}"
sophoclesplaysa05campgoog_0035.png,177313,"{}",6,3,"{""name"":""rect"",""x"":424,""y"":518,""width"":2413,""height"":3824}","{""text"":""introduction""}"
sophoclesplaysa05campgoog_0035.png,177313,"{}",6,4,"{""name"":""rect"",""x"":409,""y"":359,""width"":204,""height"":87}","{""text"":""page_number""}"
sophoclesplaysa05campgoog_0035.png,177313,"{}",6,5,"{""name"":""rect"",""x"":1250,""y"":366,""width"":722,""height"":62}","{""text"":""title""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,0,"{""name"":""rect"",""x"":1363,""y"":3626,""width"":300,""height"":536}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,1,"{""name"":""rect"",""x"":792,""y"":3624,""width"":201,""height"":742}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,2,"{""name"":""rect"",""x"":371,""y"":3623,""width"":124,""height"":296}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,3,"{""name"":""rect"",""x"":225,""y"":3567,""width"":26,""height"":57}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,4,"{""name"":""rect"",""x"":1796,""y"":3526,""width"":825,""height"":1068}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,5,"{""name"":""rect"",""x"":263,""y"":2825,""width"":23,""height"":38}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,6,"{""name"":""rect"",""x"":63,""y"":2816,""width"":98,""height"":58}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,7,"{""name"":""rect"",""x"":96,""y"":1672,""width"":63,""height"":58}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,8,"{""name"":""rect"",""x"":254,""y"":1126,""width"":26,""height"":37}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,9,"{""name"":""rect"",""x"":258,""y"":857,""width"":17,""height"":36}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,10,"{""name"":""rect"",""x"":131,""y"":836,""width"":25,""height"":56}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,11,"{""name"":""rect"",""x"":225,""y"":784,""width"":1691,""height"":2840}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,12,"{""name"":""rect"",""x"":208,""y"":524,""width"":2398,""height"":176}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,13,"{""name"":""rect"",""x"":2529,""y"":368,""width"":81,""height"":59}","{""text"":""undefined""}"
sophoclesplaysa05campgoog_0072.png,91752,"{}",15,14,"{""name"":""rect"",""x"":905,""y"":366,""width"":985,""height"":61}","{""text"":""undefined""}"
